year,tree,bagPerReplicate,gallSizeDiameter_mm,BtreataeEmergence 
2008,1,1,5.96,1
2008,1,1,5.96,1
2008,1,1,6.03,1
2008,1,1,6.03,1
2008,1,1,6.03,1
2008,1,1,6.03,1
2008,1,1,6.13,1
2008,1,1,6.13,1
2008,1,1,6.13,1
2008,1,1,6.16,1
2008,1,1,6.6,1
2008,1,1,6.8,1
2008,1,1,6.96,1
2008,1,1,7,1
2008,1,1,7.22,1
2008,1,2,2.06,0
2008,1,2,2.1,0
2008,1,2,2.2,0
2008,1,2,2.24,0
2008,1,2,2.3,0
2008,1,2,2.53,0
2008,1,2,2.53,0
2008,1,2,2.61,0
2008,1,2,2.61,0
2008,1,2,2.64,0
2008,1,2,2.64,0
2008,1,2,2.64,0
2008,1,2,2.69,0
2008,1,2,2.71,0
2008,1,2,2.72,0
2008,1,2,2.72,0
2008,1,2,2.73,0
2008,1,2,2.73,0
2008,1,2,2.75,0
2008,1,2,2.75,0
2008,1,2,2.78,0
2008,1,2,2.79,0
2008,1,2,2.8,0
2008,1,2,2.82,0
2008,1,2,2.83,0
2008,1,2,2.84,0
2008,1,2,2.84,0
2008,1,2,2.87,0
2008,1,2,2.89,0
2008,1,2,2.91,0
2008,1,2,2.93,0
2008,1,2,2.94,0
2008,1,2,2.95,0
2008,1,2,2.95,0
2008,1,2,2.96,0
2008,1,2,2.96,0
2008,1,2,3,0
2008,1,2,3.04,0
2008,1,2,3.05,0
2008,1,2,3.1,0
2008,1,2,3.1,0
2008,1,2,3.13,0
2008,1,2,3.13,0
2008,1,2,3.14,0
2008,1,2,3.14,0
2008,1,2,3.15,0
2008,1,2,3.15,0
2008,1,2,3.16,0
2008,1,2,3.21,1
2008,1,2,3.25,0
2008,1,2,3.27,0
2008,1,2,3.27,0
2008,1,2,3.29,0
2008,1,2,3.31,0
2008,1,2,3.33,1
2008,1,2,3.33,0
2008,1,2,3.34,1
2008,1,2,3.34,0
2008,1,2,3.34,0
2008,1,2,3.35,0
2008,1,2,3.39,0
2008,1,2,3.4,0
2008,1,2,3.43,1
2008,1,2,3.43,0
2008,1,2,3.47,0
2008,1,2,3.48,0
2008,1,2,3.48,0
2008,1,2,3.48,0
2008,1,2,3.56,1
2008,1,2,3.56,0
2008,1,2,3.58,0
2008,1,2,3.59,0
2008,1,2,3.61,0
2008,1,2,3.62,1
2008,1,2,3.62,0
2008,1,2,3.64,1
2008,1,2,3.66,1
2008,1,2,3.67,1
2008,1,2,3.69,1
2008,1,2,3.69,1
2008,1,2,3.71,1
2008,1,2,3.73,0
2008,1,2,3.74,0
2008,1,2,3.75,1
2008,1,2,3.75,0
2008,1,2,3.79,1
2008,1,2,3.84,0
2008,1,2,3.85,1
2008,1,2,3.88,1
2008,1,2,3.9,0
2008,1,2,3.93,0
2008,1,2,3.96,1
2008,1,2,4.05,1
2008,1,2,4.08,0
2008,1,2,4.1,1
2008,1,2,4.1,0
2008,1,2,4.21,0
2008,1,2,4.24,1
2008,1,2,4.29,0
2008,1,2,4.29,0
2008,1,2,4.36,1
2008,1,2,4.38,1
2008,1,2,4.4,1
2008,1,2,4.44,1
2008,1,2,4.44,1
2008,1,2,4.45,0
2008,1,2,4.46,0
2008,1,2,4.5,1
2008,1,2,4.51,0
2008,1,2,4.53,1
2008,1,2,4.53,1
2008,1,2,4.64,0
2008,1,2,4.69,1
2008,1,2,4.77,1
2008,1,2,4.81,0
2008,1,2,4.92,1
2008,1,2,5,1
2008,1,2,5.02,0
2008,1,2,5.03,1
2008,1,2,5.07,0
2008,1,2,5.08,0
2008,1,2,5.1,0
2008,1,2,5.11,1
2008,1,2,5.13,0
2008,1,2,5.17,1
2008,1,2,5.18,1
2008,1,2,5.2,0
2008,1,2,5.21,0
2008,1,2,5.22,1
2008,1,2,5.24,1
2008,1,2,5.26,0
2008,1,2,5.28,1
2008,1,2,5.29,1
2008,1,2,5.31,1
2008,1,2,5.32,0
2008,1,2,5.36,0
2008,1,2,5.37,0
2008,1,2,5.41,0
2008,1,2,5.41,0
2008,1,2,5.41,0
2008,1,2,5.42,0
2008,1,2,5.46,0
2008,1,2,5.46,0
2008,1,2,5.47,0
2008,1,2,5.48,0
2008,1,2,5.5,1
2008,1,2,5.51,1
2008,1,2,5.51,0
2008,1,2,5.52,0
2008,1,2,5.54,1
2008,1,2,5.54,1
2008,1,2,5.57,0
2008,1,2,5.57,0
2008,1,2,5.61,0
2008,1,2,5.62,0
2008,1,2,5.62,0
2008,1,2,5.64,1
2008,1,2,5.65,0
2008,1,2,5.66,1
2008,1,2,5.66,1
2008,1,2,5.67,1
2008,1,2,5.67,0
2008,1,2,5.68,1
2008,1,2,5.68,0
2008,1,2,5.69,1
2008,1,2,5.69,0
2008,1,2,5.7,0
2008,1,2,5.71,0
2008,1,2,5.71,0
2008,1,2,5.73,0
2008,1,2,5.74,0
2008,1,2,5.75,0
2008,1,2,5.76,0
2008,1,2,5.79,0
2008,1,2,5.8,0
2008,1,2,5.8,0
2008,1,2,5.81,0
2008,1,2,5.84,1
2008,1,2,5.84,1
2008,1,2,5.85,1
2008,1,2,5.86,0
2008,1,2,5.86,0
2008,1,2,5.86,0
2008,1,2,5.86,0
2008,1,2,5.87,0
2008,1,2,5.88,1
2008,1,2,5.88,0
2008,1,2,5.88,0
2008,1,2,5.89,1
2008,1,2,5.89,0
2008,1,2,5.92,1
2008,1,2,5.92,1
2008,1,2,5.92,0
2008,1,2,5.92,0
2008,1,2,5.94,1
2008,1,2,5.94,1
2008,1,2,5.95,1
2008,1,2,5.95,1
2008,1,2,5.96,1
2008,1,2,5.96,0
2008,1,2,5.97,0
2008,1,2,5.98,1
2008,1,2,5.98,1
2008,1,2,5.98,0
2008,1,2,5.98,0
2008,1,2,5.99,1
2008,1,2,5.99,0
2008,1,2,5.99,0
2008,1,2,6.01,0
2008,1,2,6.01,0
2008,1,2,6.01,0
2008,1,2,6.04,0
2008,1,2,6.06,0
2008,1,2,6.07,1
2008,1,2,6.09,1
2008,1,2,6.09,0
2008,1,2,6.25,0
2008,1,2,6.28,1
2008,1,2,6.5,1
2008,1,2,6.5,0
2008,1,2,6.6,0
2008,1,2,6.61,0
2008,1,2,6.64,0
2008,1,2,6.69,0
2008,1,2,6.83,1
2008,1,2,6.97,0
2008,1,2,6.99,0
2008,1,3,3.2,1
2008,1,3,3.29,1
2008,1,3,3.31,1
2008,1,3,3.64,1
2008,1,3,3.7,1
2008,1,3,3.71,1
2008,1,3,3.74,1
2008,1,3,3.9,1
2008,1,3,3.94,1
2008,1,3,4.13,1
2008,1,3,4.17,1
2008,1,3,4.26,1
2008,1,3,4.66,1
2008,1,3,4.77,1
2008,1,3,5.03,1
2008,1,3,5.06,1
2008,1,3,5.14,1
2008,1,3,5.21,1
2008,1,3,5.24,1
2008,1,3,5.28,1
2008,1,3,5.31,1
2008,1,3,5.31,1
2008,1,3,5.35,1
2008,1,3,5.41,1
2008,1,3,5.41,1
2008,1,3,5.41,1
2008,1,3,5.42,1
2008,1,3,5.48,1
2008,1,3,5.51,1
2008,1,3,5.58,1
2008,1,3,5.77,1
2008,1,3,5.8,1
2008,1,3,5.83,1
2008,1,3,5.87,1
2008,1,3,5.91,1
2008,1,3,6.68,1
2008,1,4,2,0
2008,1,4,2.23,0
2008,1,4,2.3,0
2008,1,4,2.32,0
2008,1,4,2.43,0
2008,1,4,2.55,0
2008,1,4,2.68,0
2008,1,4,2.68,0
2008,1,4,2.68,0
2008,1,4,2.68,0
2008,1,4,2.78,0
2008,1,4,2.81,0
2008,1,4,2.88,0
2008,1,4,2.88,0
2008,1,4,2.96,0
2008,1,4,3,0
2008,1,4,3.05,0
2008,1,4,3.09,0
2008,1,4,3.11,1
2008,1,4,3.11,1
2008,1,4,3.11,1
2008,1,4,3.11,1
2008,1,4,3.16,1
2008,1,4,3.16,0
2008,1,4,3.17,1
2008,1,4,3.23,1
2008,1,4,3.24,1
2008,1,4,3.25,0
2008,1,4,3.27,1
2008,1,4,3.33,0
2008,1,4,3.33,0
2008,1,4,3.34,0
2008,1,4,3.38,1
2008,1,4,3.38,1
2008,1,4,3.38,0
2008,1,4,3.39,1
2008,1,4,3.39,0
2008,1,4,3.41,1
2008,1,4,3.42,1
2008,1,4,3.43,1
2008,1,4,3.43,1
2008,1,4,3.46,1
2008,1,4,3.49,1
2008,1,4,3.49,0
2008,1,4,3.51,1
2008,1,4,3.51,1
2008,1,4,3.51,1
2008,1,4,3.54,1
2008,1,4,3.56,0
2008,1,4,3.58,1
2008,1,4,3.59,1
2008,1,4,3.61,1
2008,1,4,3.61,1
2008,1,4,3.61,1
2008,1,4,3.61,0
2008,1,4,3.62,1
2008,1,4,3.62,0
2008,1,4,3.65,1
2008,1,4,3.67,1
2008,1,4,3.7,1
2008,1,4,3.71,1
2008,1,4,3.71,0
2008,1,4,3.71,0
2008,1,4,3.72,1
2008,1,4,3.72,1
2008,1,4,3.74,1
2008,1,4,3.76,1
2008,1,4,3.78,1
2008,1,4,3.85,1
2008,1,4,3.88,1
2008,1,4,3.89,1
2008,1,4,3.9,1
2008,1,4,3.91,1
2008,1,4,3.91,1
2008,1,4,3.93,1
2008,1,4,3.95,1
2008,1,4,4.01,1
2008,1,4,4.07,0
2008,1,4,4.11,1
2008,1,4,4.11,1
2008,1,4,4.13,1
2008,1,4,4.13,1
2008,1,4,4.13,1
2008,1,4,4.15,1
2008,1,4,4.15,1
2008,1,4,4.17,1
2008,1,4,4.18,1
2008,1,4,4.22,1
2008,1,4,4.22,1
2008,1,4,4.27,1
2008,1,4,4.29,1
2008,1,4,4.33,1
2008,1,4,4.33,1
2008,1,4,4.37,1
2008,1,4,4.4,1
2008,1,4,4.42,1
2008,1,4,4.45,1
2008,1,4,4.51,1
2008,1,4,4.53,1
2008,1,4,4.7,1
2008,1,4,4.78,1
2008,1,4,4.81,1
2008,1,4,4.9,1
2008,1,4,4.98,1
2008,1,4,5.02,1
2008,1,4,5.03,1
2008,1,4,5.03,1
2008,1,4,5.07,1
2008,1,4,5.09,1
2008,1,4,5.09,1
2008,1,4,5.1,0
2008,1,4,5.13,1
2008,1,4,5.14,1
2008,1,4,5.14,1
2008,1,4,5.22,0
2008,1,4,5.22,0
2008,1,4,5.23,0
2008,1,4,5.25,1
2008,1,4,5.26,1
2008,1,4,5.29,1
2008,1,4,5.38,1
2008,1,4,5.39,1
2008,1,4,5.41,1
2008,1,4,5.41,0
2008,1,4,5.43,1
2008,1,4,5.45,1
2008,1,4,5.45,1
2008,1,4,5.45,0
2008,1,4,5.48,1
2008,1,4,5.49,1
2008,1,4,5.52,1
2008,1,4,5.56,1
2008,1,4,5.57,0
2008,1,4,5.58,1
2008,1,4,5.59,1
2008,1,4,5.62,1
2008,1,4,5.63,1
2008,1,4,5.64,1
2008,1,4,5.65,0
2008,1,4,5.71,1
2008,1,4,5.71,1
2008,1,4,5.76,0
2008,1,4,5.78,1
2008,1,4,5.78,1
2008,1,4,5.8,1
2008,1,4,5.8,1
2008,1,4,5.83,1
2008,1,4,5.84,0
2008,1,4,5.85,1
2008,1,4,5.86,0
2008,1,4,5.88,1
2008,1,4,5.88,0
2008,1,4,5.89,0
2008,1,4,5.89,0
2008,1,4,5.9,1
2008,1,4,5.9,0
2008,1,4,5.93,0
2008,1,4,5.96,0
2008,1,4,5.99,1
2008,1,4,5.99,0
2008,1,4,5.99,0
2008,1,4,6.05,0
2008,1,4,6.21,0
2008,1,4,6.27,1
2008,1,4,6.3,1
2008,1,4,6.34,1
2008,1,4,6.39,0
2008,1,4,6.4,0
2008,1,4,6.48,0
2008,1,4,6.5,1
2008,1,4,6.53,1
2008,1,4,6.63,1
2008,1,4,7.49,1
2008,1,4,7.99,0
2008,1,5,1.9,0
2008,1,5,2.09,0
2008,1,5,2.18,0
2008,1,5,2.2,0
2008,1,5,2.2,0
2008,1,5,2.3,0
2008,1,5,2.35,0
2008,1,5,2.37,0
2008,1,5,2.4,0
2008,1,5,2.4,0
2008,1,5,2.43,0
2008,1,5,2.47,0
2008,1,5,2.53,0
2008,1,5,2.53,0
2008,1,5,2.54,0
2008,1,5,2.55,0
2008,1,5,2.57,0
2008,1,5,2.57,0
2008,1,5,2.64,0
2008,1,5,2.65,0
2008,1,5,2.65,0
2008,1,5,2.65,0
2008,1,5,2.66,0
2008,1,5,2.75,0
2008,1,5,2.77,0
2008,1,5,2.77,0
2008,1,5,2.77,0
2008,1,5,2.77,0
2008,1,5,2.78,0
2008,1,5,2.79,0
2008,1,5,2.8,0
2008,1,5,2.89,0
2008,1,5,2.9,0
2008,1,5,2.91,0
2008,1,5,2.91,0
2008,1,5,2.98,0
2008,1,5,2.98,0
2008,1,5,2.98,0
2008,1,5,3,0
2008,1,5,3.04,0
2008,1,5,3.05,0
2008,1,5,3.05,0
2008,1,5,3.07,1
2008,1,5,3.07,0
2008,1,5,3.09,0
2008,1,5,3.11,0
2008,1,5,3.11,0
2008,1,5,3.12,0
2008,1,5,3.13,0
2008,1,5,3.14,1
2008,1,5,3.15,0
2008,1,5,3.16,0
2008,1,5,3.18,1
2008,1,5,3.25,0
2008,1,5,3.25,0
2008,1,5,3.28,1
2008,1,5,3.28,0
2008,1,5,3.29,0
2008,1,5,3.29,0
2008,1,5,3.31,0
2008,1,5,3.31,0
2008,1,5,3.32,0
2008,1,5,3.33,0
2008,1,5,3.33,0
2008,1,5,3.34,0
2008,1,5,3.34,0
2008,1,5,3.34,0
2008,1,5,3.35,0
2008,1,5,3.35,0
2008,1,5,3.36,0
2008,1,5,3.4,0
2008,1,5,3.43,0
2008,1,5,3.43,0
2008,1,5,3.44,0
2008,1,5,3.46,1
2008,1,5,3.46,0
2008,1,5,3.47,0
2008,1,5,3.49,0
2008,1,5,3.49,0
2008,1,5,3.5,0
2008,1,5,3.51,0
2008,1,5,3.51,0
2008,1,5,3.53,1
2008,1,5,3.55,0
2008,1,5,3.56,0
2008,1,5,3.58,0
2008,1,5,3.59,0
2008,1,5,3.61,0
2008,1,5,3.65,0
2008,1,5,3.66,0
2008,1,5,3.66,0
2008,1,5,3.66,0
2008,1,5,3.69,1
2008,1,5,3.69,1
2008,1,5,3.71,0
2008,1,5,3.71,0
2008,1,5,3.71,0
2008,1,5,3.74,1
2008,1,5,3.8,0
2008,1,5,3.8,0
2008,1,5,3.81,0
2008,1,5,3.82,0
2008,1,5,3.86,0
2008,1,5,3.87,0
2008,1,5,3.89,0
2008,1,5,3.91,1
2008,1,5,3.97,0
2008,1,5,4.02,0
2008,1,5,4.03,0
2008,1,5,4.05,0
2008,1,5,4.05,0
2008,1,5,4.07,0
2008,1,5,4.09,0
2008,1,5,4.1,0
2008,1,5,4.1,0
2008,1,5,4.11,0
2008,1,5,4.13,0
2008,1,5,4.15,0
2008,1,5,4.15,0
2008,1,5,4.16,0
2008,1,5,4.18,0
2008,1,5,4.2,0
2008,1,5,4.24,1
2008,1,5,4.26,1
2008,1,5,4.26,0
2008,1,5,4.31,0
2008,1,5,4.32,0
2008,1,5,4.32,0
2008,1,5,4.45,0
2008,1,5,4.61,1
2008,1,5,4.61,1
2008,1,5,4.62,0
2008,1,5,4.66,1
2008,1,5,4.98,0
2008,1,5,5,1
2008,1,5,5.02,1
2008,1,5,5.02,0
2008,1,5,5.03,1
2008,1,5,5.06,0
2008,1,5,5.06,0
2008,1,5,5.07,0
2008,1,5,5.08,1
2008,1,5,5.1,1
2008,1,5,5.1,1
2008,1,5,5.11,0
2008,1,5,5.12,0
2008,1,5,5.15,0
2008,1,5,5.15,0
2008,1,5,5.15,0
2008,1,5,5.18,0
2008,1,5,5.19,0
2008,1,5,5.19,0
2008,1,5,5.2,1
2008,1,5,5.21,0
2008,1,5,5.23,1
2008,1,5,5.27,0
2008,1,5,5.27,0
2008,1,5,5.33,0
2008,1,5,5.33,0
2008,1,5,5.33,0
2008,1,5,5.33,0
2008,1,5,5.34,1
2008,1,5,5.35,0
2008,1,5,5.38,0
2008,1,5,5.39,0
2008,1,5,5.43,0
2008,1,5,5.44,1
2008,1,5,5.45,0
2008,1,5,5.46,1
2008,1,5,5.5,1
2008,1,5,5.51,1
2008,1,5,5.52,0
2008,1,5,5.54,1
2008,1,5,5.56,1
2008,1,5,5.56,1
2008,1,5,5.57,1
2008,1,5,5.59,1
2008,1,5,5.59,1
2008,1,5,5.59,1
2008,1,5,5.6,0
2008,1,5,5.66,0
2008,1,5,5.66,0
2008,1,5,5.67,0
2008,1,5,5.67,0
2008,1,5,5.68,1
2008,1,5,5.71,0
2008,1,5,5.71,0
2008,1,5,5.72,0
2008,1,5,5.74,1
2008,1,5,5.74,0
2008,1,5,5.75,0
2008,1,5,5.76,1
2008,1,5,5.76,0
2008,1,5,5.76,0
2008,1,5,5.78,0
2008,1,5,5.8,0
2008,1,5,5.81,0
2008,1,5,5.81,0
2008,1,5,5.82,0
2008,1,5,5.82,0
2008,1,5,5.84,1
2008,1,5,5.85,1
2008,1,5,5.89,1
2008,1,5,5.89,0
2008,1,5,5.9,0
2008,1,5,5.91,1
2008,1,5,5.93,0
2008,1,5,5.96,0
2008,1,5,5.96,0
2008,1,5,5.96,0
2008,1,5,5.97,0
2008,1,5,5.98,0
2008,1,5,5.98,0
2008,1,5,6.03,0
2008,1,5,6.08,1
2008,1,5,6.21,1
2008,1,5,6.23,0
2008,1,5,6.24,1
2008,1,5,6.31,0
2008,1,5,6.5,1
2008,1,5,6.51,0
2008,1,5,6.52,0
2008,1,5,6.65,0
2008,1,5,6.67,0
2008,1,5,6.76,0
2008,1,5,6.87,0
2008,1,5,7.01,0
2008,1,5,7.1,0
2008,1,6,3.08,1
2008,1,6,3.13,1
2008,1,6,3.31,1
2008,1,6,3.33,1
2008,1,6,3.34,1
2008,1,6,3.39,1
2008,1,6,3.4,1
2008,1,6,3.42,1
2008,1,6,3.44,1
2008,1,6,3.5,1
2008,1,6,3.51,1
2008,1,6,3.52,1
2008,1,6,3.55,1
2008,1,6,3.59,1
2008,1,6,3.64,1
2008,1,6,3.69,1
2008,1,6,3.73,1
2008,1,6,3.76,1
2008,1,6,3.76,1
2008,1,6,3.79,1
2008,1,6,3.8,1
2008,1,6,3.8,1
2008,1,6,3.82,1
2008,1,6,3.86,1
2008,1,6,3.86,1
2008,1,6,3.86,1
2008,1,6,3.89,1
2008,1,6,3.92,1
2008,1,6,3.93,1
2008,1,6,3.94,1
2008,1,6,3.95,1
2008,1,6,3.98,1
2008,1,6,3.99,1
2008,1,6,4,1
2008,1,6,4.03,1
2008,1,6,4.04,1
2008,1,6,4.16,1
2008,1,6,4.2,1
2008,1,6,4.21,1
2008,1,6,4.36,1
2008,1,6,4.38,1
2008,1,6,4.38,1
2008,1,6,4.53,1
2008,1,6,4.58,1
2008,1,6,4.63,1
2008,1,6,4.65,1
2008,1,6,4.68,1
2008,1,6,4.73,1
2008,1,6,4.77,1
2008,1,6,4.8,1
2008,1,6,4.87,1
2008,1,6,4.89,1
2008,1,6,4.89,1
2008,1,6,4.91,1
2008,1,6,4.98,1
2008,1,6,5,1
2008,1,6,5.02,1
2008,1,6,5.03,1
2008,1,6,5.03,1
2008,1,6,5.06,1
2008,1,6,5.06,1
2008,1,6,5.1,1
2008,1,6,5.1,1
2008,1,6,5.12,1
2008,1,6,5.14,1
2008,1,6,5.14,1
2008,1,6,5.15,1
2008,1,6,5.15,1
2008,1,6,5.16,1
2008,1,6,5.16,1
2008,1,6,5.18,1
2008,1,6,5.27,1
2008,1,6,5.3,1
2008,1,6,5.3,1
2008,1,6,5.34,1
2008,1,6,5.35,1
2008,1,6,5.39,1
2008,1,6,5.39,1
2008,1,6,5.39,1
2008,1,6,5.4,1
2008,1,6,5.42,1
2008,1,6,5.44,1
2008,1,6,5.46,1
2008,1,6,5.46,1
2008,1,6,5.48,1
2008,1,6,5.48,1
2008,1,6,5.53,1
2008,1,6,5.55,1
2008,1,6,5.63,1
2008,1,6,5.66,1
2008,1,6,5.73,1
2008,1,6,5.79,1
2008,1,6,5.8,1
2008,1,6,5.81,1
2008,1,6,5.86,1
2008,1,6,5.88,1
2008,1,6,5.88,1
2008,1,6,5.89,1
2008,1,6,5.9,1
2008,1,6,5.9,1
2008,1,6,5.91,1
2008,1,6,5.96,1
2008,1,6,5.96,1
2008,1,6,5.99,1
2008,1,6,5.99,1
2008,1,6,6.01,1
2008,1,6,6.07,1
2008,1,6,6.12,1
2008,1,6,6.14,1
2008,1,6,6.15,1
2008,1,6,6.23,1
2008,1,6,6.27,1
2008,1,6,6.89,1
2008,1,7,2.64,0
2008,1,7,2.66,0
2008,1,7,2.77,0
2008,1,7,2.78,0
2008,1,7,2.81,0
2008,1,7,2.98,0
2008,1,7,3.01,0
2008,1,7,3.02,0
2008,1,7,3.06,0
2008,1,7,3.06,0
2008,1,7,3.16,1
2008,1,7,3.25,1
2008,1,7,3.25,1
2008,1,7,3.29,1
2008,1,7,3.29,0
2008,1,7,3.33,1
2008,1,7,3.33,1
2008,1,7,3.44,1
2008,1,7,3.47,0
2008,1,7,3.5,0
2008,1,7,3.52,1
2008,1,7,3.59,1
2008,1,7,3.6,1
2008,1,7,3.61,1
2008,1,7,3.61,1
2008,1,7,3.64,1
2008,1,7,3.65,1
2008,1,7,3.65,1
2008,1,7,3.68,1
2008,1,7,3.7,1
2008,1,7,3.72,1
2008,1,7,3.75,1
2008,1,7,3.75,1
2008,1,7,3.77,1
2008,1,7,3.85,1
2008,1,7,3.88,1
2008,1,7,3.95,1
2008,1,7,3.99,1
2008,1,7,4,1
2008,1,7,4.05,1
2008,1,7,4.06,1
2008,1,7,4.06,1
2008,1,7,4.11,1
2008,1,7,4.17,1
2008,1,7,4.2,1
2008,1,7,4.23,1
2008,1,7,4.3,1
2008,1,7,4.36,1
2008,1,7,4.44,1
2008,1,7,4.54,1
2008,1,7,4.55,1
2008,1,7,4.6,0
2008,1,7,4.64,1
2008,1,7,4.81,1
2008,1,7,4.9,1
2008,1,7,4.95,1
2008,1,7,4.98,1
2008,1,7,5.03,1
2008,1,7,5.03,1
2008,1,7,5.12,1
2008,1,7,5.13,1
2008,1,7,5.18,0
2008,1,7,5.3,0
2008,1,7,5.39,0
2008,1,7,5.49,1
2008,1,7,5.59,1
2008,1,7,5.62,0
2008,1,7,5.62,0
2008,1,7,5.63,1
2008,1,7,5.64,1
2008,1,7,5.74,1
2008,1,7,5.74,1
2008,1,7,5.75,1
2008,1,7,5.86,0
2008,1,7,5.88,1
2008,1,7,5.96,1
2008,1,7,5.97,1
2008,1,7,5.99,0
2008,1,7,6.01,1
2008,1,7,6.03,0
2008,1,7,6.05,1
2008,1,7,6.54,0
2008,1,7,6.9,1
2008,1,8,2.01,0
2008,1,8,2.43,0
2008,1,8,2.64,0
2008,1,8,2.83,0
2008,1,8,3.01,0
2008,1,8,3.11,0
2008,1,8,3.17,0
2008,1,8,3.24,1
2008,1,8,3.28,0
2008,1,8,3.29,0
2008,1,8,3.32,1
2008,1,8,3.36,1
2008,1,8,3.39,0
2008,1,8,3.41,0
2008,1,8,3.44,1
2008,1,8,3.51,1
2008,1,8,3.59,1
2008,1,8,3.73,1
2008,1,8,3.77,1
2008,1,8,3.94,1
2008,1,8,4.03,1
2008,1,8,4.08,1
2008,1,8,4.18,1
2008,1,8,4.23,1
2008,1,8,4.24,1
2008,1,8,4.43,1
2008,1,8,5,0
2008,1,8,5.25,1
2008,1,8,5.62,1
2008,1,8,5.67,1
2008,1,8,5.69,1
2008,1,8,5.91,1
2008,1,8,6.04,0
2008,1,8,6.8,0
2008,1,8,7,0
2008,1,9,2.21,0
2008,1,9,2.35,0
2008,1,9,2.38,0
2008,1,9,2.43,0
2008,1,9,2.47,0
2008,1,9,2.54,0
2008,1,9,2.61,0
2008,1,9,2.71,0
2008,1,9,2.72,0
2008,1,9,2.81,0
2008,1,9,2.98,0
2008,1,9,3.02,0
2008,1,9,3.04,0
2008,1,9,3.17,0
2008,1,9,3.28,0
2008,1,9,3.38,0
2008,1,9,3.51,0
2008,1,9,3.59,0
2008,1,9,3.65,0
2008,1,9,3.76,0
2008,1,9,3.8,0
2008,1,9,3.97,0
2008,1,9,4.05,0
2008,1,9,5.02,0
2008,1,9,5.58,0
2008,1,9,5.63,0
2008,1,9,5.64,0
2008,1,9,5.67,0
2008,1,9,5.67,0
2008,1,9,5.77,0
2008,1,9,5.82,0
2008,1,9,5.84,0
2008,1,9,5.86,0
2008,1,9,5.87,0
2008,1,9,5.95,0
2008,1,10,3.25,1
2008,1,10,3.34,1
2008,1,10,3.35,1
2008,1,10,3.4,1
2008,1,10,3.4,1
2008,1,10,3.42,1
2008,1,10,3.46,1
2008,1,10,3.46,1
2008,1,10,3.71,1
2008,1,10,3.77,1
2008,1,10,3.94,1
2008,1,10,3.95,1
2008,1,10,3.98,1
2008,1,10,4.06,1
2008,1,10,4.08,1
2008,1,10,4.16,1
2008,1,10,4.18,1
2008,1,10,4.23,1
2008,1,10,4.23,1
2008,1,10,4.29,1
2008,1,10,4.32,1
2008,1,10,4.35,1
2008,1,10,4.94,1
2008,1,10,5.03,1
2008,1,10,5.25,1
2008,1,10,5.48,1
2008,1,10,5.49,1
2008,1,10,5.59,1
2008,1,10,5.59,1
2008,1,10,5.59,1
2008,1,10,5.6,1
2008,1,11,1.9,0
2008,1,11,2.26,0
2008,1,11,2.43,0
2008,1,11,2.82,0
2008,1,11,3.27,0
2008,1,11,3.41,0
2008,1,11,3.42,1
2008,1,11,3.43,0
2008,1,11,3.49,0
2008,1,11,3.55,1
2008,1,11,3.65,0
2008,1,11,3.71,1
2008,1,11,3.74,0
2008,1,11,3.78,1
2008,1,11,3.85,1
2008,1,11,3.97,0
2008,1,11,4,1
2008,1,11,4,1
2008,1,11,4.13,1
2008,1,11,4.16,1
2008,1,11,4.18,0
2008,1,11,4.19,1
2008,1,11,4.21,1
2008,1,11,4.24,1
2008,1,11,4.31,1
2008,1,11,4.31,1
2008,1,11,4.34,1
2008,1,11,4.37,1
2008,1,11,4.44,1
2008,1,11,4.66,1
2008,1,11,4.66,1
2008,1,11,4.72,1
2008,1,11,4.74,1
2008,1,11,4.9,1
2008,1,11,4.92,1
2008,1,11,4.92,1
2008,1,11,4.93,1
2008,1,11,4.96,1
2008,1,11,5.04,1
2008,1,11,5.11,1
2008,1,11,5.12,1
2008,1,11,5.12,1
2008,1,11,5.12,1
2008,1,11,5.14,1
2008,1,11,5.15,1
2008,1,11,5.24,1
2008,1,11,5.25,1
2008,1,11,5.32,1
2008,1,11,5.33,1
2008,1,11,5.34,1
2008,1,11,5.35,1
2008,1,11,5.37,0
2008,1,11,5.45,1
2008,1,11,5.48,1
2008,1,11,5.53,0
2008,1,11,5.56,1
2008,1,11,5.63,1
2008,1,11,5.67,1
2008,1,11,5.74,1
2008,1,11,5.82,1
2008,1,11,5.86,1
2008,1,11,5.89,1
2008,1,11,5.91,1
2008,1,11,5.93,1
2008,1,11,5.96,0
2008,1,11,5.97,1
2008,1,11,5.98,1
2008,1,11,6.09,1
2008,1,11,6.42,1
2008,1,11,6.82,0
2008,1,11,6.9,1
2008,1,11,6.9,1
2008,1,11,7.83,1
2008,1,12,2.53,0
2008,1,12,2.73,0
2008,1,12,3.06,0
2008,1,12,3.08,0
2008,1,12,3.35,1
2008,1,12,3.45,1
2008,1,12,3.46,1
2008,1,12,3.61,1
2008,1,12,3.68,1
2008,1,12,3.73,1
2008,1,12,3.8,1
2008,1,12,3.81,1
2008,1,12,3.83,1
2008,1,12,3.86,0
2008,1,12,3.88,1
2008,1,12,3.93,1
2008,1,12,4.05,1
2008,1,12,4.06,1
2008,1,12,4.1,1
2008,1,12,4.11,1
2008,1,12,4.19,1
2008,1,12,4.2,1
2008,1,12,4.2,1
2008,1,12,4.28,1
2008,1,12,4.44,1
2008,1,12,4.47,1
