ms,sex,trait_1,trait_2,trait_3,trait_4,trait_5,trait_6,trait_7
1,male,1.707979567,0.777235489,0.36557591,0.633808389,0.792756553,1.380501591,0.148639448
1,female,1.790268391,0.784368842,0.420687336,0.556569185,1.074469306,1.300183838,0.690146713
0,female,1.755107126,0.85770368,0.368027418,0.456758597,1.050541603,1.305283403,1.010497562
0,female,1.768931431,0.782858803,0.412387506,0.57787259,1.025542583,1.268784642,0.827032526
1,female,1.78900769,0.827188792,0.423026562,0.680148187,0.971568195,1.386960364,0.696843385
1,female,1.738326938,0.640064362,0.280574807,0.669309787,0.860440918,1.451648075,0.395646635
1,female,1.732883685,0.726269839,0.380422946,0.372473876,0.881143266,1.205062942,0.73193437
1,female,1.803565779,1.023484341,0.398460047,0.527124954,1.078373209,1.440147318,0.605352445
1,female,1.703018718,0.729156332,0.383954595,0.213032316,0.917574588,1.251808706,0.531371692
0,female,1.717309631,0.739576765,0.485446241,0.259182595,0.966149974,1.060927569,0.672367921
0,female,1.765105728,0.905882544,0.467321329,0.011178742,1.09520769,1.051194627,0.660504757
0,female,1.777169506,0.932983383,0.51313381,0.436604928,1.067252213,1.287494935,1.104992834
1,female,1.761610401,0.809969299,0.422461071,0.377530481,1.005751516,1.229608938,0.522251197
1,female,1.76719235,0.820174135,0.411298438,0.326790217,1.075453427,1.230582444,0.616735458
0,female,1.796649961,0.899790623,0.44776062,0.342724919,0.985178922,1.140179824,0.700326079
1,female,1.832110413,0.890641873,0.475273475,0.595148193,1.181899049,1.356511455,0.802811029
0,female,1.765905437,0.995327709,0.470578185,0.231245748,1.118023651,1.207652006,0.722291306
0,female,1.728307016,0.802955235,0.31093592,0.327971252,1.028266812,1.282207845,0.717827676
1,female,1.695961533,0.804686139,0.410060331,0.184818109,0.919315278,1.00777478,0.49944986
0,female,1.799312011,1.079751218,0.291935314,0.545613722,1.162968652,1.418630103,0.981905736
1,female,1.703090771,0.795551393,0.582105137,0.183857249,1.008644783,1.036973277,0.580283115
1,female,1.730469389,0.732323361,0.408896458,-0.007416567,0.926231935,1.001412336,0.539741323
0,female,1.792965065,0.895563065,0.362319937,0.639524488,1.085708032,1.482096773,1.057635133
0,female,1.768407614,0.878987015,0.312528481,0.301596847,1.06071484,1.266645546,0.759796242
0,female,1.736120082,0.829904748,0.507359794,0.602561667,1.06049301,1.430344122,0.766314553
1,female,1.700486353,0.818845944,0.388686474,0.437179227,0.900547415,1.314769289,0.819306296
0,female,1.811241154,0.904130915,0.334898371,0.734540785,1.091723167,1.557265959,1.042585193
0,female,1.731110723,0.867001227,0.434669798,0.122291305,0.986025915,1.165490323,0.457368189
1,female,1.747861158,0.737560986,0.314668717,0.433844788,0.913353291,1.199360205,0.454987322
0,female,1.75422217,0.928699699,0.19016645,0.611176353,0.967725016,1.387063752,0.719413579
1,female,1.745519415,0.779660012,0.53179597,0.200800577,0.893886981,1.159701846,0.433736642
0,female,1.758141934,0.935445419,0.510019284,0.70649178,1.044576546,1.559854532,0.836548766
0,female,1.744536358,0.950457615,0.475457698,0.336088259,1.001818523,1.146767589,0.534812466
1,female,1.692370743,0.768950906,0.427628176,0.385285149,0.96268159,1.359401954,0.57226019
1,female,1.778665014,0.747174514,0.305856574,0.622449872,0.906595213,1.295745965,0.309575164
0,female,1.837596813,0.877430344,0.417499474,0.605991215,1.012884808,1.434549302,0.854162147
1,female,1.773508302,0.767667555,0.367309186,0.545549507,1.028235184,1.380670731,0.660325237
0,female,1.75298013,0.828730288,0.459900569,0.509022518,1.017280737,1.361328174,0.853563082
0,female,1.728236052,0.833741559,0.249072541,0.492484829,0.951293464,1.221833555,0.612166304
0,female,1.691000135,0.784304288,0.421801832,0.450667206,0.890217634,1.163111289,0.498421337
1,female,1.808468007,0.891091576,0.495366238,0.539538571,1.038884148,1.416755302,0.894347714
0,female,1.778407725,0.877744579,0.352190179,0.495240302,1.008468959,1.288755918,0.599208818
1,female,1.75730681,0.746165972,0.328976762,0.429833153,0.878297032,1.292222907,0.464521916
1,female,1.793183795,0.772270648,0.429756049,0.669998878,1.087534385,1.454867325,0.698265492
0,female,1.77137259,0.857929753,0.50254921,0.280049822,0.914425078,1.235254853,0.501921384
0,female,1.734984533,0.919551687,0.392570977,0.385025493,0.902080473,1.158834166,0.565780398
1,female,1.724259809,0.792086872,0.493879946,0.341026592,0.988184182,1.260471896,0.573814045
0,female,1.803344426,0.975174332,0.5018657,0.234461244,1.120377968,1.258038577,0.663340268
1,female,1.757564536,0.753079621,0.383705868,0.54093172,0.978786346,1.351766369,0.504348183
1,female,1.735166197,0.885737092,0.490843998,0.271093757,0.930405221,1.170454552,0.492406745
1,female,1.784245393,0.790255407,0.341407767,0.468590366,0.975171267,1.321075586,0.691959932
1,female,1.761488168,0.81872032,0.347836543,0.777668248,0.906451846,1.520738609,0.675808155
1,female,1.743957604,0.709395047,0.43997081,0.497187026,0.997148081,1.379386454,0.658464775
0,female,1.802632448,0.959772134,0.485156523,0.497259835,1.077918653,1.242427139,0.662745459
0,female,1.718626385,0.738610117,0.500280262,0.52361733,1.057543285,1.411272669,0.715186223
0,female,1.708716695,0.952427051,0.426399805,0.402685294,0.916039146,1.332739528,0.769686775
1,female,1.720598821,0.738108716,0.566781196,0.191458766,0.954692186,1.213917815,0.737178825
1,female,1.773435775,0.893452708,0.32786123,0.280882297,0.989174088,1.23756095,0.571914867
0,female,1.774465927,0.881590604,0.419907505,0.353060806,0.968238168,1.259254096,0.459435661
1,female,1.733199209,0.745406346,0.388231687,0.388771381,0.912700983,1.166820179,0.424116065
1,female,1.727727021,0.750276984,0.489313667,0.428638232,0.924009005,1.221950698,0.417580893
1,female,1.745223487,0.923730485,0.503836774,0.492978825,0.946759714,1.333588449,0.561314594
1,female,1.731204282,0.818945342,0.332235126,0.422837161,1.041047264,1.2780402,0.88933785
0,female,1.778252051,0.930727517,0.477373718,0.435098777,1.055747745,1.267518128,0.854782832
1,female,1.748162319,0.844816569,0.398654463,0.485296268,0.849247815,1.138017772,0.359785537
1,female,1.719976039,0.879804509,0.414026731,0.148675656,0.901336092,1.131759129,0.404043032
1,female,1.719231193,0.799953767,0.442389778,0.303584186,0.930803415,1.174996987,0.608768394
0,female,1.795066902,0.858173442,0.415019627,0.293679861,1.004599963,1.199395092,0.493724706
0,female,1.781993462,0.886667766,0.506224814,0.50736172,1.194372179,1.443251616,1.441929261
0,female,1.804618173,0.945399958,0.565594085,0.46646612,1.237809267,1.397403122,0.941166935
1,female,1.751948356,0.878469112,0.503081251,0.297533859,1.082355551,1.247436172,0.617504464
1,female,1.73936118,0.936864481,0.490646221,0.407877081,0.939371981,1.159458028,0.485054875
0,female,1.766376498,0.929453198,0.505846715,0.43020462,1.068983912,1.20927766,0.84113772
0,female,1.776833158,0.812809975,0.428688319,0.448513523,0.955096777,1.304798693,0.603633219
0,female,1.745613872,0.862560032,0.535663211,0.412828966,0.987664002,1.40796641,0.546859402
0,female,1.80208159,0.827243241,0.273116259,0.50636371,1.043613765,1.359564875,0.84304557
0,female,1.764173715,0.829730416,0.48571518,0.476853483,0.96382627,1.258408915,0.460292716
0,female,1.75273649,0.853705402,0.40317999,0.432397875,0.957560983,1.419556177,0.779482413
1,female,1.79235737,0.756010777,0.363414683,0.499489451,0.931132087,1.22152208,0.470270026
1,female,1.813859623,0.946331259,0.441192767,0.637398915,1.119218942,1.408235627,0.8494684
0,female,1.789947027,0.941741771,0.241028415,0.57558159,1.021295336,1.425314896,0.958402727
0,female,1.789347813,0.837527144,0.428147316,0.510544055,0.957172295,1.391278272,0.644578956
1,female,1.759003894,0.810680817,0.491553567,0.526852932,0.991411466,1.270182819,0.562899755
0,female,1.717672276,0.835390965,0.40979627,0.147862088,0.909959056,1.140886848,0.488750504
0,female,1.763867705,0.863297597,0.422499192,0.366719746,0.887484546,1.168413626,0.62847548
1,female,1.724506205,0.924629954,0.463490272,0.44120236,0.885333748,1.301124834,0.560779971
1,female,1.751456122,0.828924688,0.375790676,0.486985058,0.934246593,1.399880512,0.544382632
0,female,1.805938067,0.886232641,0.176147721,0.550062816,0.934904634,1.372071365,0.628819349
0,female,1.657375986,0.720868061,0.37834101,0.216398773,0.919820076,1.21698778,0.472670683
0,female,1.776080636,1.020193353,0.479973181,0.563640188,0.970891222,1.366687707,0.611750787
0,female,1.720646936,0.845241686,0.18816739,0.514786276,0.905904492,1.298676364,0.443517951
1,female,1.770696084,0.818610232,0.439447331,0.458984006,1.041624427,1.342705465,0.636588323
0,female,1.707734671,0.868565192,0.347344206,0.233156628,0.810425463,1.061313216,0.277983435
0,female,1.764516734,0.910454085,0.352580759,0.401863833,0.976074021,1.319648916,0.702970052
0,female,1.812263187,0.948662832,0.491233317,0.467765928,1.226860545,1.38942352,0.919949334
0,female,1.744576761,0.841429411,0.538207636,0.553463446,0.934967578,1.37972867,0.605388648
0,female,1.776600167,0.876746445,0.483942989,0.557616353,0.992457887,1.370967941,0.592232712
0,female,1.732490712,0.805727599,0.474135458,0.055397553,1.01423242,1.092854852,0.591319375
0,female,1.747045609,0.838488562,0.453966194,0.630772834,0.945778726,1.398137172,0.72381464
1,female,1.789990283,0.826015054,0.48321335,0.720637639,1.198849939,1.479036147,0.948707763
1,female,1.819759131,0.778845026,0.375695248,0.431423544,1.012792798,1.400714263,0.724012537
0,female,1.741301317,0.683072442,0.462773278,0.62897737,0.966635441,1.318565533,0.615600522
1,female,1.697399151,0.771087338,0.413399317,0.283665295,0.952383876,1.225044137,0.505783648
0,female,1.729429899,0.950291904,0.349202416,0.060261509,0.965323742,1.097841777,0.539826917
0,female,1.782906438,0.851001691,0.396993276,0.660894541,0.921003728,1.341692149,0.542878091
0,female,1.775241682,0.860594409,0.350341102,0.566879857,1.035192585,1.393988469,1.055700041
0,female,1.686368766,0.744316011,0.458566031,0.323478348,0.956154902,1.156537201,0.802896818
1,female,1.77633498,0.797946979,0.404746017,0.343383859,1.05311346,1.245946954,0.580304359
1,female,1.782823254,0.769377322,0.504660573,0.490639268,1.076524045,1.302836236,0.752782377
0,female,1.738258378,0.948907675,0.539691558,0.25994615,0.908907408,1.191538325,0.575153754
0,male,1.662389063,0.774075558,0.451049316,0.516953929,0.845262629,1.357450507,0.124461123
0,male,1.749656594,0.819731236,0.233041159,0.632571965,0.765363434,1.400890558,0.140102488
0,male,1.76360733,0.889012453,0.399346693,0.794448387,0.970409506,1.514019055,0.274114115
0,male,1.653763207,0.930771139,0.370926049,0.53167999,0.740750615,1.264187798,-0.050764375
1,male,1.688991732,0.787186188,0.378378645,0.714126823,0.841441741,1.546016939,0.324952488
0,male,1.712303311,0.915169807,0.471037737,0.789005954,0.819622069,1.526686616,0.12890653
0,male,1.633908317,0.609923302,0.314981612,0.668503294,0.726407512,1.320805272,-0.002861713
0,male,1.689022742,0.829019664,0.453522069,0.693451345,0.903786328,1.365244896,0.240927955
1,male,1.685987325,0.78611008,0.38854831,0.366562447,0.753150296,1.27739095,0.06316756
1,male,1.668502599,0.766809587,0.37626342,0.384865082,0.818043138,1.253005982,0.12907533
0,male,1.66852516,0.807889511,0.435556913,0.397876812,0.832761557,1.304361015,0.046548189
0,male,1.685796527,0.806036961,0.304229697,0.711942545,0.742267331,1.464297703,0.044689886
0,male,1.714211469,0.745526915,0.399786988,0.668639726,0.80487449,1.37263418,0.081966267
1,male,1.737280172,0.807838696,0.350167075,0.680311574,0.830938032,1.445569448,0.130917396
1,male,1.676409652,0.825308063,0.310455168,0.72239003,0.728687967,1.472722982,0.152033482
0,male,1.68161471,0.823564382,0.270754007,0.685539917,0.684302325,1.306057417,0.037996246
0,male,1.642509173,0.646761615,0.33434545,0.61908389,0.688160091,1.375104435,-0.041348615
1,male,1.638202852,0.685127564,0.34461675,0.596122767,0.626785412,1.380494503,0.040800088
1,male,1.685011047,0.826759577,0.425912408,0.508796949,0.794168308,1.351506623,0.169075909
1,male,1.734868005,0.823596,0.546396975,0.818646786,0.952761737,1.494503243,0.295820222
1,male,1.665534696,0.710655201,0.240365829,0.638333756,0.861890143,1.52733396,0.301449836
0,male,1.729035676,0.767601668,0.400317294,0.681795548,0.923571741,1.448370181,0.141131566
0,male,1.655131206,0.718906733,0.405832096,0.649775012,0.709633523,1.362367815,0.00398827
0,male,1.72826819,0.887559862,0.340145468,0.611218444,0.781150182,1.374823953,0.028604057
1,male,1.725995974,0.811447606,0.550241846,0.620485899,0.905171886,1.453100324,0.250293718
1,male,1.704893814,0.7908325,0.450571095,0.460329023,0.771074722,1.369106234,0.349522584
1,male,1.691256562,0.743529217,0.370991493,0.753426343,0.939057256,1.478740627,0.300173675
1,male,1.692513327,0.789505486,0.547256274,0.608187665,0.87684699,1.451139701,0.217988172
1,male,1.70425637,0.815836311,0.643593814,0.840416472,0.856336264,1.516416554,0.256276509
1,male,1.719468806,0.818348161,0.382061896,0.633943849,0.85404536,1.406644353,0.167957596
1,male,1.673434323,0.736748284,0.32895162,0.504390048,0.654939297,1.2832205,0.026767152
1,male,1.695904488,0.851686364,0.084089117,0.621649631,0.720924241,1.262505353,0.064282265
0,male,1.653019195,0.772392065,0.479580883,0.684273063,0.870522263,1.448827541,0.228725174
1,male,1.632942155,0.691363146,0.314246559,0.524805697,0.619375279,1.334402194,-0.018145727
1,male,1.700643142,0.817597809,0.373942355,0.764243257,0.844708053,1.559533403,0.262247766
1,male,1.724535963,0.892886051,0.408029261,0.396093073,0.799791928,1.299345019,0.024767285
0,male,1.643556857,0.734984356,0.366765422,0.678757018,0.909287684,1.294083709,0.203836976
0,male,1.74310854,0.996272536,0.315713227,0.71330976,0.787961349,1.387263532,0.038988323
1,male,1.647498373,0.730571544,0.383305589,0.525220214,0.799933021,1.308218441,0.128313777
0,male,1.655371615,0.790601716,0.289071947,0.623871248,0.68431068,1.377137139,-0.000137389
1,male,1.706481709,0.658434646,0.350639467,0.694131687,0.852934652,1.472655477,0.190641858
0,male,1.718226155,0.819679586,0.478003897,0.654008678,0.85996682,1.49576424,0.089458504
1,male,1.738423547,0.797132529,0.386097616,0.592584928,0.874070245,1.344195143,0.162712267
0,male,1.705792609,0.780779562,0.311876378,0.622426911,0.749151967,1.38073092,0.039930252
0,male,1.599523065,0.761073759,0.206845657,0.616455135,0.744892873,1.315139967,-0.034622421
0,male,1.708166198,0.936281386,0.486384302,0.63730475,0.877682846,1.525510873,0.19794937
0,male,1.71353103,0.811102506,0.328509293,0.660321193,0.953727801,1.452925516,0.217042555
1,male,1.733956081,0.704984123,0.34848368,0.800146325,0.911274046,1.464342298,0.146816613
0,male,1.740163783,0.793039065,0.628443654,0.635650104,0.966090458,1.375828545,0.250019293
0,male,1.752449079,0.880708807,0.288381137,0.623936899,0.968356317,1.520800567,0.272161501
0,male,1.686814315,0.820746751,0.429042372,0.627279214,0.849005689,1.347772963,0.128337382
0,male,1.746279104,0.879407477,0.481224991,0.860557254,0.916725969,1.551092427,0.23560588
0,male,1.740664008,0.882225873,0.531742952,0.766444425,0.952942654,1.553976963,0.273736515
0,male,1.696887751,0.784038772,0.458616458,0.537189983,0.908021639,1.408530244,0.161079391
0,male,1.749673608,1.014075524,0.29508129,0.759673406,0.775603834,1.386525156,0.044181662
1,male,1.726380373,0.857819964,0.465058875,0.692978629,0.83732349,1.362471113,0.18942662
0,male,1.747288861,0.899437974,0.562863833,0.777014705,0.965179624,1.576352708,0.299634935
1,male,1.637630306,0.835620126,0.19499249,0.633079204,0.852708933,1.432839681,0.129274396
0,male,1.747163239,0.928764966,0.199122753,0.730111703,0.785633087,1.358988045,0.008653769
0,male,1.625244628,0.736062098,0.49990317,0.65314746,0.892371862,1.483739137,0.147669823
1,male,1.709289944,0.885519604,0.162940605,0.546243984,0.778686995,1.445172782,0.151793808
0,male,1.685067331,0.730233832,0.344957578,0.631248969,0.843029474,1.410769398,0.071185186
1,male,1.646131622,0.655031359,0.322333923,0.53911134,0.928080663,1.46952668,0.232221252
0,male,1.684940827,0.861334451,0.223153005,0.30289119,0.687228838,1.243171329,-0.061694026
0,male,1.676419658,0.678622585,0.351104272,0.698474664,0.68891657,1.458962767,0.019184503
1,male,1.700748171,0.824536332,0.269489187,0.763198745,0.826966046,1.453234015,0.235013991
0,male,1.680479427,0.819217857,0.252631419,0.381108907,0.733999671,1.247436448,-0.046895354
1,male,1.681311369,0.763230564,0.396105555,0.640158053,0.952050326,1.542285008,0.325299919
1,male,1.707717703,0.757674136,0.119104047,0.710761742,0.781229942,1.316154997,0.104765305
0,male,1.735463246,0.898404054,0.474407696,0.816768418,0.972852162,1.455796216,0.286735752
1,male,1.68176431,0.789291906,0.349879932,0.661174908,0.774623396,1.451168654,0.244305862
1,male,1.685825793,0.927183133,0.270443111,0.474777926,0.714419357,1.309670173,0.104217771
1,male,1.657917531,0.752802406,0.415492095,0.679783564,0.813092427,1.449670744,0.154847873
1,male,1.721492125,0.809585883,0.545190144,0.600912594,0.862818799,1.478616427,0.194452251
1,male,1.704552957,0.829924002,0.156925638,0.785166035,0.776484149,1.338963677,0.06567806
1,male,1.730511405,0.750870773,0.397409676,0.637669859,0.797915862,1.242671332,0.094326984
0,male,1.743905373,0.78884284,0.523738726,0.954124554,0.909441063,1.58556525,0.214225724
1,male,1.642989669,0.780659556,0.329007346,0.510208878,0.779448233,1.292010642,0.068949305
0,male,1.713154641,0.815576562,0.517679626,0.985405986,0.85042736,1.573309247,0.182356486
1,male,1.696435258,0.768546974,0.309431946,0.574429625,0.79175768,1.325847258,0.070612084
0,male,1.761218184,0.890123778,0.495471582,0.754278524,1.019017707,1.495863579,0.356229592
